track_name,artist,album,track_url,preview_url,artist_url,genres,file_location,spectrogram
Kind Regards,Foxblood,Kind Regards,https://api.spotify.com/v1/tracks/4luvnf2ACstVJd1V3FFMQh,https://p.scdn.co/mp3-preview/5d2181d50d054f36ba33f364e68d2e5b09ba0f00?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/17pjImdVvIja9Es8R436NP,"['post-hardcore', 'melodic', 'hardcore', 'metalcore']",../data/audio/Kind Regards-Foxblood.wav,../data/images/spectrograms/Kind Regards_Foxblood_spectro.png
No Heaven,For The Fallen Dreams,No Heaven,https://api.spotify.com/v1/tracks/5nxZSkMS7VpbjEHaCQ39a1,https://p.scdn.co/mp3-preview/1099b687ea601fe5d31320217332cfbfbee5da88?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0rsHKddRhuze38fVL0egOY,"['deathcore', 'melodic', 'hardcore', 'metalcore']",../data/audio/No Heaven-For The Fallen Dreams.wav,../data/images/spectrograms/No Heaven_For The Fallen Dreams_spectro.png
Plague Bringer,CABAL,Magno Interitus,https://api.spotify.com/v1/tracks/7MWR9jhJ9bNssmOHTdTE0T,https://p.scdn.co/mp3-preview/9d32b12faefcb53a1771caceb032bf450e388873?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2bfK6ltXa60B2egnErJvlO,"['black', 'deathcore', 'hardcore', 'metal', 'progressive']",../data/audio/Plague Bringer-CABAL.wav,../data/images/spectrograms/Plague Bringer_CABAL_spectro.png
Felt Like Home,As Everything Unfolds,Felt Like Home,https://api.spotify.com/v1/tracks/1Tvq5AWaYmN598So4r6p2h,https://p.scdn.co/mp3-preview/89af77723b750f7127699fc260d7107a9547c057?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/28IImD2QqPWTQ2cWgOMQNT,['slayer'],../data/audio/Felt Like Home-As Everything Unfolds.wav,../data/images/spectrograms/Felt Like Home_As Everything Unfolds_spectro.png
Death Is The Only Way Out,Writing The Future,Death Is The Only Way Out,https://api.spotify.com/v1/tracks/53t4fQZDEEVB7SSIReSiDO,https://p.scdn.co/mp3-preview/4b034595a75ab50548a55c6d0e704f4d7aff5068?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7Aa5CdfeC6osTwfQJMXfCd,['metalcore'],../data/audio/Death Is The Only Way Out-Writing The Future.wav,../data/images/spectrograms/Death Is The Only Way Out_Writing The Future_spectro.png
AREA PD,Paledusk,AREA PD,https://api.spotify.com/v1/tracks/2vdO4HCh3Ya4B6U044UdCh,https://p.scdn.co/mp3-preview/65f24e07294546a8c9f7239984c40127e8659648?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2GWuBfYdmPB91krBNQavHa,['metalcore'],../data/audio/AREA PD-Paledusk.wav,../data/images/spectrograms/AREA PD_Paledusk_spectro.png
Holiday,Alter Bridge,Pawns & Kings,https://api.spotify.com/v1/tracks/2mGjl2wPkoO8RdApC9EGaU,https://p.scdn.co/mp3-preview/6e33f5aecf22dfc935effbb34475157ead2a0be6?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4DWX7u8BV0vZIQSpJQQDWU,"['alternative', 'metal', 'nu', 'post-grunge', 'rock']",../data/audio/Holiday-Alter Bridge.wav,../data/images/spectrograms/Holiday_Alter Bridge_spectro.png
Pain Remains III: In a Sea of Fire,Lorna Shore,Pain Remains,https://api.spotify.com/v1/tracks/6wgKN7mUq1CvQBnQKzjeKt,https://p.scdn.co/mp3-preview/de716153720e38f3956bf7aa1a6f814aa5a45466?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6vXYoy8ouRVib302zxaxFF,"['black', 'deathcore', 'symphonic']",../data/audio/Pain Remains III In a Sea of Fire-Lorna Shore.wav,../data/images/spectrograms/Pain Remains III In a Sea of Fire_Lorna Shore_spectro.png
One More Day,We Came As Romans,Darkbloom,https://api.spotify.com/v1/tracks/4x9A6Ymy2u6FfoE4ba4iP3,https://p.scdn.co/mp3-preview/c0af87f62ba0212d547464d14e492aa74c420393?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6qO6LhD6FuXK5e2PtfAIMz,"['christian', 'rock', 'melodic', 'metalcore', 'post-hardcore', 'screamo', 'trancecore']",../data/audio/One More Day-We Came As Romans.wav,../data/images/spectrograms/One More Day_We Came As Romans_spectro.png
Our Time Is Now,Gojira,Our Time Is Now,https://api.spotify.com/v1/tracks/0dDs144SVansAFynvKYQMW,https://p.scdn.co/mp3-preview/86a5426071cc8e052ce60a36d36c1f31dd6c2965?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0GDGKpJFhVpcjIGF8N6Ewt,"['alternative', 'metal', 'death', 'nu', 'progressive', 'groove']",../data/audio/Our Time Is Now-Gojira.wav,../data/images/spectrograms/Our Time Is Now_Gojira_spectro.png
My Will Be Done,Powerwolf,My Will Be Done,https://api.spotify.com/v1/tracks/25VOAQBksKVZ8NdK605ypb,https://p.scdn.co/mp3-preview/6e59a9594c4e833d8b71a15e371d8bafac5b6d22?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5HFkc3t0HYETL4JeEbDB1v,"['metal', 'power']",../data/audio/My Will Be Done-Powerwolf.wav,../data/images/spectrograms/My Will Be Done_Powerwolf_spectro.png
In The Name Of What,No name faces,In The Name Of What,https://api.spotify.com/v1/tracks/0V80zad2SjkBonaGRl0ZFH,https://p.scdn.co/mp3-preview/efcdc839068cc822219983f8e2de33d23e5bc44c?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1qe30odFQvnHMOTaBud0PH,"['deep', 'metalcore', 'gymcore', 'post-hardcore']",../data/audio/In The Name Of What-No name faces.wav,../data/images/spectrograms/In The Name Of What_No name faces_spectro.png
Times Like This,Fit For A King,Times Like This,https://api.spotify.com/v1/tracks/7zl8AIoKlxlnARYoJqhWnm,https://p.scdn.co/mp3-preview/29aa11a20e19c808513952f66c9b76a87eb8f115?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0OgdRTPItr9dw4XYp4JJUx,"['christian', 'metalcore', 'rock', 'melodic', 'post-hardcore']",../data/audio/Times Like This-Fit For A King.wav,../data/images/spectrograms/Times Like This_Fit For A King_spectro.png
Heaven's a Lie XX,Lacuna Coil,Comalies XX,https://api.spotify.com/v1/tracks/01nUJmvJIplZ7bes2IjqAo,https://p.scdn.co/mp3-preview/90c2e0b3b15cf79aad9b61b125489ca58088148a?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4OAddazJM576euUnFSvXSL,"['alternative', 'metal', 'gothic', 'symphonic', 'slayer']",../data/audio/Heavens a Lie XX-Lacuna Coil.wav,../data/images/spectrograms/Heavens a Lie XX_Lacuna Coil_spectro.png
The Great Tribulation (feat. Fleshgod Apocalypse),Epica,The Great Tribulation (feat. Fleshgod Apocalypse),https://api.spotify.com/v1/tracks/4xXkmpsOPJtR7z7dy0tiNn,https://p.scdn.co/mp3-preview/f3b1e62cfd59aa587220cd71260c0f443220f5c2?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5HA5aLY3jJV7eimXWkRBBp,"['metal', 'gothic', 'symphonic', 'opera', 'power']",../data/audio/The Great Tribulation feat Fleshgod Apocalypse-Epica.wav,../data/images/spectrograms/The Great Tribulation feat Fleshgod Apocalypse_Epica_spectro.png
Exile Of The Gods,Eluveitie,Exile Of The Gods,https://api.spotify.com/v1/tracks/2gEh41XUP3vI7kAjlEO92n,https://p.scdn.co/mp3-preview/d98e75355cbe7a1abdae1178ac1663b08bfd158b?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5X0N2k3qMnI8kSrGJT3kfT,"['pop', 'folk', 'metal', 'melodic', 'death', 'power']",../data/audio/Exile Of The Gods-Eluveitie.wav,../data/images/spectrograms/Exile Of The Gods_Eluveitie_spectro.png
Odins Raben,Saltatio Mortis,Odins Raben,https://api.spotify.com/v1/tracks/3cO6GqiXbQaCzihLY7nPfb,https://p.scdn.co/mp3-preview/e5721457b463f674861b4bc4101acc04780e812f?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/09Z51O0q4AwHl7FjUUlFKw,"['metal', 'folk', 'rock', 'hard']",../data/audio/Odins Raben-Saltatio Mortis.wav,../data/images/spectrograms/Odins Raben_Saltatio Mortis_spectro.png
I Will Make It Out,The Veer Union,I Will Make It Out,https://api.spotify.com/v1/tracks/25yKl5PKftMMNluha0sdH4,https://p.scdn.co/mp3-preview/9d8075b8de71a85280488ede1b06b394e403b933?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2WQQRKpu2PMLsHSrUJmyCS,"['alternative', 'metal', 'christian', 'rock', 'gymcore', 'hard', 'nu', 'post-grunge', 'post-hardcore']",../data/audio/I Will Make It Out-The Veer Union.wav,../data/images/spectrograms/I Will Make It Out_The Veer Union_spectro.png
Doomswitch,Make Them Suffer,Doomswitch,https://api.spotify.com/v1/tracks/7v9HNMlAe2UBaEhvaCk5wX,https://p.scdn.co/mp3-preview/33334e1419ff4b6d90c7c09dd128217cc095a010?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0FZcPgWI3BsFQl4rOAGSHT,"['metalcore', 'black', 'deathcore', 'melodic', 'symphonic']",../data/audio/Doomswitch-Make Them Suffer.wav,../data/images/spectrograms/Doomswitch_Make Them Suffer_spectro.png
Fight Fair,Outline In Color,Coast is Clear,https://api.spotify.com/v1/tracks/7Iap88Ej7r3QhAhv4dQtT0,https://p.scdn.co/mp3-preview/8897eab39bd15b21e790395dff54a02a6c665991?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6drAKOLWO1vzBrdmJmg5SE,"['melodic', 'metalcore', 'post-hardcore', 'screamo', 'trancecore']",../data/audio/Fight Fair-Outline In Color.wav,../data/images/spectrograms/Fight Fair_Outline In Color_spectro.png
Pandora's Box,The Gloom In The Corner,Pandora's Box,https://api.spotify.com/v1/tracks/6URIrZ2fUcZsoXYZlkrM0S,https://p.scdn.co/mp3-preview/0cb6fe9ac2b57230533da8f8900ea75381270bcf?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4dJTtqdQ6GlgNr8TNkzh65,"['post-hardcore', 'metalcore', 'metallic', 'hardcore', 'nu metalcore']",../data/audio/Pandoras Box-The Gloom In The Corner.wav,../data/images/spectrograms/Pandoras Box_The Gloom In The Corner_spectro.png
Freedom Is My Belief - MMXXIII Version,Bonfire,Freedom Is My Belief (MMXXIII Version),https://api.spotify.com/v1/tracks/01WuvFpI2JYE7TfoqPSnWl,https://p.scdn.co/mp3-preview/79a38f210d6dcfa39c92beaa37f33dcbb8bff674?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7gqKcfoY25do9k18uCCgIT,"['hard', 'rock', 'power', 'metal', 'glam']",../data/audio/Freedom Is My Belief  MMXXIII Version-Bonfire.wav,../data/images/spectrograms/Freedom Is My Belief  MMXXIII Version_Bonfire_spectro.png
Never Too Late (To Get Some Pussy Tonight),Steel Panther,Never Too Late (To Get Some Pussy Tonight),https://api.spotify.com/v1/tracks/5I7d2Ixd9lEAzFzm5KuKRX,https://p.scdn.co/mp3-preview/8d275aac80271e5617a790faa4b9cd52592f393c?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3l02WF362j1oHOurzuseBv,"['comic', 'metal', 'glam', 'hard', 'rock', 'sleaze']",../data/audio/Never Too Late To Get Some Pussy Tonight-Steel Panther.wav,../data/images/spectrograms/Never Too Late To Get Some Pussy Tonight_Steel Panther_spectro.png
This Is War,Alter Bridge,This Is War,https://api.spotify.com/v1/tracks/59kgkVvdmPJnCLARVKNIdW,https://p.scdn.co/mp3-preview/c640a25bdd1d6ca8b463375d0645e6b735352880?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4DWX7u8BV0vZIQSpJQQDWU,"['alternative', 'metal', 'nu', 'post-grunge', 'rock']",../data/audio/This Is War-Alter Bridge.wav,../data/images/spectrograms/This Is War_Alter Bridge_spectro.png
A Mass Grave of Saints,Counterparts,A Eulogy for Those Still Here,https://api.spotify.com/v1/tracks/5e6DXLYRsfsz9TTsA9RqpG,https://p.scdn.co/mp3-preview/71fc516b8232b8b870c1249e1d16ae40f01c45c1?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5LyRnL0rysObxDRxzSfV1z,"['hardcore', 'metal', 'deep', 'melodic', 'metalcore', 'indie', 'rock', 'modern', 'pop', 'punk']",../data/audio/A Mass Grave of Saints-Counterparts.wav,../data/images/spectrograms/A Mass Grave of Saints_Counterparts_spectro.png
Best at Being the Worst,Unlike Pluto,Best at Being the Worst,https://api.spotify.com/v1/tracks/5icnQhZE9x54UqAxBK9po3,https://p.scdn.co/mp3-preview/c9087a66840d02f24c91880a72e0008efd2a606c?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4zjO8Jhi2pciJJzd8Q6rga,"['modern', 'alternative', 'rock']",../data/audio/Best at Being the Worst-Unlike Pluto.wav,../data/images/spectrograms/Best at Being the Worst_Unlike Pluto_spectro.png
Find Life,Amaranthe,Find Life,https://api.spotify.com/v1/tracks/0GJfvZyqNIzNC47NZh5O5u,https://p.scdn.co/mp3-preview/147de47dd22a63101353cbaf188aea3441bb06be?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2KaW48xlLnXC2v8tvyhWsa,"['gothic', 'symphonic', 'metal', 'power']",../data/audio/Find Life-Amaranthe.wav,../data/images/spectrograms/Find Life_Amaranthe_spectro.png
Nothing Left to Want,NateWantsToBattle,Nothing Left to Want,https://api.spotify.com/v1/tracks/0rN76tGkjk1BfIIDJLqudy,https://p.scdn.co/mp3-preview/ceb3df670d8623d863b4a1772241554f9bd84435?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0Vb15td3iKkAzdGD5Sj9Ky,"['antiviral', 'pop', 'otacore']",../data/audio/Nothing Left to Want-NateWantsToBattle.wav,../data/images/spectrograms/Nothing Left to Want_NateWantsToBattle_spectro.png
Until We Break (feat. Matty Mullins of Memphis Mayfire),From Ashes to New,Until We Break (feat. Matty Mullins of Memphis May Fire),https://api.spotify.com/v1/tracks/3uRuVa1eBgOjfsCegIq1lb,https://p.scdn.co/mp3-preview/cb303fa6645b63c802d09a1ebad38261c6842d8a?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4HrkLxQHZ5mgCtIVpiH5QX,['post-hardcore'],../data/audio/Until We Break feat Matty Mullins of Memphis Mayfire-From Ashes to New.wav,../data/images/spectrograms/Until We Break feat Matty Mullins of Memphis Mayfire_From Ashes to New_spectro.png
Me,Dead by April,Me,https://api.spotify.com/v1/tracks/2HB0RLSCaKALpRHFw7PcOy,https://p.scdn.co/mp3-preview/2917dd502b1486af5a9d586eef201f106940fd01?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2otRZcOVNcmdkZ5nEoogy6,"['alternative', 'metal', 'christian', 'rock', 'melodic', 'metalcore', 'trancecore']",../data/audio/Me-Dead by April.wav,../data/images/spectrograms/Me_Dead by April_spectro.png
Abandon Us,Bury Tomorrow,Abandon Us,https://api.spotify.com/v1/tracks/1be1JhmFD3qFqQ4BrDzcK6,https://p.scdn.co/mp3-preview/9267d7a5cbdcd626fe84d60045a2c91afc1a8042?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6BD4lgmnh4vy6kkCaZRDWt,"['melodic', 'metalcore', 'screamo', 'post-hardcore']",../data/audio/Abandon Us-Bury Tomorrow.wav,../data/images/spectrograms/Abandon Us_Bury Tomorrow_spectro.png
Winter Is Coming,Beyond The Black,Winter Is Coming,https://api.spotify.com/v1/tracks/1BPFrXiyrInaCIWkuvVRny,https://p.scdn.co/mp3-preview/333bb18d383782261dc227fce56cfa53b6aea2e2?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6swnqiL41Bd4gO2fnAXXrf,"['gothic', 'symphonic', 'metal', 'melodic', 'slayer']",../data/audio/Winter Is Coming-Beyond The Black.wav,../data/images/spectrograms/Winter Is Coming_Beyond The Black_spectro.png
Somebody's Watching Me,Young Medicine,Somebody's Watching Me,https://api.spotify.com/v1/tracks/2oKPR20yZjddAkAqvmgIoD,https://p.scdn.co/mp3-preview/aa16570e01375677886ceb400dc4ff7cc44bf8dc?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0Cojc5p5tlHl9I61q3ddjQ,"['gymcore', 'post-hardcore']",../data/audio/Somebodys Watching Me-Young Medicine.wav,../data/images/spectrograms/Somebodys Watching Me_Young Medicine_spectro.png
"So Far, So Good",Silent Theory,"So Far, So Good",https://api.spotify.com/v1/tracks/1TSkL1eW6cOL3rJADl4E04,https://p.scdn.co/mp3-preview/c2ac795b9dffc470ac747380d0053fdc90c4d3c9?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5BKEV71K0K8ZhTbNRVRAXR,"['gymcore', 'post-hardcore']",../data/audio/So Far So Good-Silent Theory.wav,../data/images/spectrograms/So Far So Good_Silent Theory_spectro.png
Flatlining,Living in Fiction,The Deeper Meaning EP,https://api.spotify.com/v1/tracks/6hq8VZQDV2AKSQjlQ1r5pG,https://p.scdn.co/mp3-preview/9dacad283c2bf69263d84bc0c8dda3da7e9a6915?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1AQHAqCjfAC3iitV5bd3ET,['post-hardcore'],../data/audio/Flatlining-Living in Fiction.wav,../data/images/spectrograms/Flatlining_Living in Fiction_spectro.png
Help Me Out!,Our Mirage,Help Me Out!,https://api.spotify.com/v1/tracks/4nYm0dFicooHKJSIEh0qpF,https://p.scdn.co/mp3-preview/5166d58e3810411dfe05596b416a5a82060ba3c0?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1QpYiCxy3p5Wz7HtomBqHU,"['post-hardcore', 'gymcore', 'metalcore']",../data/audio/Help Me Out-Our Mirage.wav,../data/images/spectrograms/Help Me Out_Our Mirage_spectro.png
From Hollow Words,Ingested,From Hollow Words,https://api.spotify.com/v1/tracks/7c5aXn4zw0wKzBGEmuoOiP,https://p.scdn.co/mp3-preview/b0c0b505efc71233d5219327aeabd5a14569cd89?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0EziqO4Mehje1x6hA1Fg2m,"['death', 'metal', 'deathcore', 'progressive', 'slamming']",../data/audio/From Hollow Words-Ingested.wav,../data/images/spectrograms/From Hollow Words_Ingested_spectro.png
Upside Down,Ad Infinitum,Upside Down,https://api.spotify.com/v1/tracks/5uekyzf6S1u6KBPzRhEb3d,https://p.scdn.co/mp3-preview/ab86baceea7a5342c713fd3e5e69775bec8b2702?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2X3qFQFHkm1sOGo5ppIoSD,"['melodic', 'metal', 'slayer']",../data/audio/Upside Down-Ad Infinitum.wav,../data/images/spectrograms/Upside Down_Ad Infinitum_spectro.png
Return,Fifth Dawn,Return,https://api.spotify.com/v1/tracks/1pWtuhm6JVcI3dJLv1Hm5x,https://p.scdn.co/mp3-preview/e979310508ccea057a36b078e1cfb47ba532deb1?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3LpiSWTWydGuQb2kyLfEpW,"['pixie', 'post-hardcore']",../data/audio/Return-Fifth Dawn.wav,../data/images/spectrograms/Return_Fifth Dawn_spectro.png
"I, Dysmorphia",Saving Vice,DICHOTOMY,https://api.spotify.com/v1/tracks/4hQULpBahmP00CDjgPoqtR,https://p.scdn.co/mp3-preview/577d0c6f02e23e46fdaf9fece91ead7fec01eff0?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1bN0Zx15XhmvTjNF2cPs0b,"['metalcore', 'melodic', 'post-hardcore']",../data/audio/I Dysmorphia-Saving Vice.wav,../data/images/spectrograms/I Dysmorphia_Saving Vice_spectro.png
Father,Sabaton,Weapons Of The Modern Age,https://api.spotify.com/v1/tracks/6pPCkAzVYapjObH73BWu9t,https://p.scdn.co/mp3-preview/1cebd81fececfe81b88b5f4a17bf60f352937397?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3o2dn2O0FCVsWDFSh8qxgG,"['metal', 'power']",../data/audio/Father-Sabaton.wav,../data/images/spectrograms/Father_Sabaton_spectro.png
"Pain Remains II: After All I've Done, I'll Disappear",Lorna Shore,"Pain Remains II: After All I've Done, I'll Disappear",https://api.spotify.com/v1/tracks/3CLV93SK84UzGD5EHm3vsT,https://p.scdn.co/mp3-preview/3a035f1467fbb650a51fa832fb7924c1afd08a7e?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6vXYoy8ouRVib302zxaxFF,"['black', 'deathcore', 'symphonic']",../data/audio/Pain Remains II After All Ive Done Ill Disappear-Lorna Shore.wav,../data/images/spectrograms/Pain Remains II After All Ive Done Ill Disappear_Lorna Shore_spectro.png
Illuminate,Aviana,Corporation,https://api.spotify.com/v1/tracks/01VvrOEd3MsWSsCcCmLgVM,https://p.scdn.co/mp3-preview/5e34782acf0c88b2f99b75a16fb107460e745043?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1AvLltBsz1HdAtZeucm9zy,['metalcore'],../data/audio/Illuminate-Aviana.wav,../data/images/spectrograms/Illuminate_Aviana_spectro.png
Lotus,Within Destruction,Lotus,https://api.spotify.com/v1/tracks/2o3OUVwsBPBypjRQObZsVj,https://p.scdn.co/mp3-preview/3181dd6d92ded9c2d34a042dfd9760c4fe698134?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1kAX4yFdmR0hJe2tPu1785,"['progressive', 'deathcore', 'metal']",../data/audio/Lotus-Within Destruction.wav,../data/images/spectrograms/Lotus_Within Destruction_spectro.png
Idlewaves,"Our Hollow, Our Home",Idlewaves,https://api.spotify.com/v1/tracks/5vmVp5O2jUBl9Xt5LEOWsh,https://p.scdn.co/mp3-preview/12ed52efa132e608bc6a99e4e320ad674ada3e70?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6zrSK4adBQJaCJuhGNKJEl,"['melodic', 'metalcore', 'post-hardcore']",../data/audio/Idlewaves-Our Hollow Our Home.wav,../data/images/spectrograms/Idlewaves_Our Hollow Our Home_spectro.png
Diary of a Nihilist,Tankard,Pavlov's Dawgs,https://api.spotify.com/v1/tracks/3xMXDCKClgOWHKRJMtAF8e,https://p.scdn.co/mp3-preview/9f03f6567e27820638b8a6c35e312d97cb7a022a?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0lKpKsvjBKLUeyVIAPHUy1,"['crossover', 'thrash', 'death', 'metal', 'old-school', 'speed']",../data/audio/Diary of a Nihilist-Tankard.wav,../data/images/spectrograms/Diary of a Nihilist_Tankard_spectro.png
Annihilist - Instrumental,InVisions,Deadlock (Instrumental Edition),https://api.spotify.com/v1/tracks/0eTAZunvV0kvhYt9INlT0I,https://p.scdn.co/mp3-preview/01f5c9611afb2895bc867c5ba153c43a6c6e339d?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1QQDWitxJcOcNAivxpuKcR,"['melodic', 'metalcore', 'nu metalcore', 'post-hardcore']",../data/audio/Annihilist  Instrumental-InVisions.wav,../data/images/spectrograms/Annihilist  Instrumental_InVisions_spectro.png
Words of Fire,Kutless,Words of Fire,https://api.spotify.com/v1/tracks/7vWXQlBiKr6Itu4Xaz5bsS,https://p.scdn.co/mp3-preview/48ce8c3c30a2da41cec921e92e1ad60eb9905713?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3lLT23km6QvzYCojCXAYtX,"['christian', 'alternative', 'rock']",../data/audio/Words of Fire-Kutless.wav,../data/images/spectrograms/Words of Fire_Kutless_spectro.png
